CommunityName,BeachName,BeachCountrycode,BeachRegionalSea,BeachLength_m,BeachLocation,BeachType,EventDate,EventType,lon_x1,lat_y1,lon_x2,lat_y2
Marnoba,"La Ballenita, Santa Cruz de Tenerife",ES,North-east Atlantic Ocean,100,Rural,Rocky,20171008,Cleanup,-16.91952705,28.40138817,-16.91852705,28.40138817
Surfrider Foundation Europe,"378 Chemin de Chibau Berria, 64500 Saint-Jean-de-Luz, France",FR,North-east Atlantic Ocean,150,,,20190727,Cleanup,-1.6359416,43.4107095,-1.6359416,43.41070951
gBqsPxAZ,La Torre Derribada,ES,Mediterranean Sea,1996,Near river mouth,Sandy,20210611,Monitoring,-0.757904053,37.82372148,-0.761766434,37.84141457
gBqsPxAZ,Blankenberge,BE,North-east Atlantic Ocean,4307,Urban,Sandy,20180325,Cleanup,3.110353698,51.31228726,3.166819781,51.32800453
Swiss Litter Report,Bielersee_Vinelz_FankhauserS,CH,,35,Rural,Pebbels,20170729,Cleanup,7.108311404,47.03839843,7.107976582,47.03861686
Swiss Litter Report,Bielersee_Vinelz_FankhauserS,CH,,35,Rural,Pebbels,20171130,Cleanup,7.108311404,47.03839843,7.107976582,47.03861686
Swiss Litter Report,Bielersee_Vinelz_FankhauserS,CH,,35,Rural,Pebbels,20170929,Cleanup,7.108311404,47.03839843,7.107976582,47.03861686
Swiss Litter Report,Bielersee_Vinelz_FankhauserS,CH,,35,Rural,Pebbels,20180131,Cleanup,7.108311404,47.03839843,7.107976582,47.03861686
Swiss Litter Report,Bielersee_Vinelz_FankhauserS,CH,,35,Rural,Pebbels,20171029,Cleanup,7.108311404,47.03839843,7.107976582,47.03861686
Swiss Litter Report,Bielersee_Vinelz_FankhauserS,CH,,35,Rural,Pebbels,20170630,Cleanup,7.108311404,47.03839843,7.107976582,47.03861686
Swiss Litter Report,Bielersee_Vinelz_FankhauserS,CH,,35,Rural,Pebbels,20180331,Cleanup,7.108311404,47.03839843,7.107976582,47.03861686
Swiss Litter Report,Bielersee_Vinelz_FankhauserS,CH,,35,Rural,Pebbels,20180228,Cleanup,7.108311404,47.03839843,7.107976582,47.03861686
Swiss Litter Report,Bielersee_Vinelz_FankhauserS,CH,,35,Rural,Pebbels,20171230,Cleanup,7.108311404,47.03839843,7.107976582,47.03861686
Swiss Litter Report,Bielersee_Vinelz_FankhauserS,CH,,35,Rural,Pebbels,20170422,Cleanup,7.108311404,47.03839843,7.107976582,47.03861686
Swiss Litter Report,Bielersee_Vinelz_FankhauserS,CH,,35,Rural,Pebbels,20170527,Cleanup,7.108311404,47.03839843,7.107976582,47.03861686
Swiss Litter Report,Bielersee_Vinelz_FankhauserS,CH,,35,Rural,Pebbels,20170826,Cleanup,7.108311404,47.03839843,7.107976582,47.03861686
Surfrider Foundation Europe,"154 Chemin de la Gr?ve de Kerdre?n, 29470 Plougastel-Daoulas, France",,North-east Atlantic Ocean,350,,,20191026,Cleanup,-4.4353646,48.3560412,-4.4353646,48.35604121
Surfrider Foundation Europe,"Aeroporto, 33000 Bordeaux, France",,Unknown,1200,,,20190920,Cleanup,-0.57918,44.837789,-0.57918,44.83778901
Surfrider Foundation Europe,"PLAGE TIZIRINE CHERCHELL, 42100 Cherchell, Alg?rie",DZ,Mediterranean Sea,91,,,20150321,Cleanup,2.20266,36.6116,2.20366,36.6116
Surfrider Foundation Europe,"Unnamed Road, 29170 Fouesnant, France",,North-east Atlantic Ocean,750,,,20190904,Cleanup,-4.0215125,47.8572814,-4.0215125,47.85728141
Surfrider Foundation Europe,"Unnamed Road, 29170 Fouesnant, France",,North-east Atlantic Ocean,750,,,20190918,Cleanup,-4.0215125,47.8572814,-4.0215125,47.85728141
Surfrider Foundation Europe,"Unnamed Road, 29170 Fouesnant, France",,North-east Atlantic Ocean,750,,,20190917,Cleanup,-4.0215125,47.8572814,-4.0215125,47.85728141
DeFishGear - Slovenia,Debeli rtic 4,SI,Mediterranean Sea,384,Urban,Pebbels,20170923,Cleanup,13.70834348,45.58775862,13.71156749,45.58514195
Surfrider Foundation Europe,"13 Passeig Mar?tim Barceloneta, 08003 Barcelona, Espagne",ES,Mediterranean Sea,84,,,20150321,Cleanup,2.19479,41.3808,2.19579,41.3808
gBqsPxAZ,long beach cork 100m,IE,North-east Atlantic Ocean,155,,,20150406,Cleanup,-8.956641353,51.55245631,-8.955597061,51.55122045
gBqsPxAZ,long beach cork 100m,IE,North-east Atlantic Ocean,155,,,20160427,Cleanup,-8.956641353,51.55245631,-8.955597061,51.55122045
gBqsPxAZ,long beach cork 100m,IE,North-east Atlantic Ocean,155,,,20150715,Cleanup,-8.956641353,51.55245631,-8.955597061,51.55122045
Surfrider Foundation Europe,"10 Impasse de l'Oc?an, 56370 Le Tour-du-Parc, France",FR,North-east Atlantic Ocean,750,,,20191102,Cleanup,-2.6557995,47.5186793,-2.6557995,47.51867931
Legambiente Onlus,Fiumara Sant''Antonio Roccella Jonica (RC),IT,Mediterranean Sea,100,,,20180428,Monitoring,0.000147396,0.000344249,0.000147405,0.000344249
Surfrider Foundation Europe,"Calle 17, 55, 46182 Paterna, Valencia, Espa?a",,Mediterranean Sea,350,,,20191214,Cleanup,-0.4933857,39.5344227,-0.4933857,39.53442271
gBqsPxAZ,Reb_,null,Baltic Sea,12,,,20200422,Cleanup,9.526117152,55.48706447,9.526057264,55.48696132
Surfrider Foundation Europe,"24 De Zurriola Hiribidea, 20002 Donostia, Espagne",ES,North-east Atlantic Ocean,81,,,20150531,Cleanup,-1.97587,43.325,-1.97487,43.325
Marnoba,"Santa Cristina, A Coru_",ES,North-east Atlantic Ocean,100,Near river mouth,Sandy,20180929,Cleanup,-8.380556107,43.33694458,-8.379556107,43.33694458
Surfrider Foundation Europe,"Unnamed Road, 29840, Porspoder, France",,North-east Atlantic Ocean,750,,,20190725,Cleanup,-4.765895,48.508034,-4.765895,48.50803401
Surfrider Foundation Europe,"V?loroute Charles le T?m?raire, 57160 Moulins-l?s-Metz, France",,Unknown,750,,,20190519,Cleanup,6.1050266,49.0828482,6.1050266,49.08284821
Monitoraggio Strategia Marina  Ministero dell_mbiente,Catanzaro Lido Foce Corace,IT,Mediterranean Sea,99,,,20180323,Monitoring,16.60757,38.81367,16.60857,38.81367
Monitoraggio Strategia Marina  Ministero dell_mbiente,Catanzaro Lido Foce Corace,IT,Mediterranean Sea,99,,,20181107,Monitoring,16.60757,38.81367,16.60857,38.81367
Monitoraggio Strategia Marina  Ministero dell_mbiente,Catanzaro Lido Foce Corace,IT,Mediterranean Sea,99,,,20171013,Monitoring,16.60757,38.81367,16.60857,38.81367
Monitoraggio Strategia Marina  Ministero dell_mbiente,Catanzaro Lido Foce Corace,IT,Mediterranean Sea,99,,,20170201,Monitoring,16.60757,38.81367,16.60857,38.81367
gBqsPxAZ,plage dr_ec,null,North-east Atlantic Ocean,9,,,20190624,Cleanup,-4.006392212,47.71757296,-4.006507197,47.71754878
Marnoba,"El Ca_elo, C_iz",ES,Mediterranean Sea,100,Rural,Sandy,20170609,Cleanup,-5.804641,36.088036,-5.803641,36.088036
Surfrider Foundation Europe,"3 Boulevard Beau Rivage, 13600 La Ciotat, France",,Mediterranean Sea,350,,,20190315,Cleanup,5.6214146,43.1865748,5.6214146,43.18657481
Surfrider Foundation Europe,"307 Avenue du Port de Plaisance, 83000 Toulon, France",,Mediterranean Sea,150,,,20190623,Cleanup,5.9305082,43.1137558,5.9305082,43.11375581
Legambiente Onlus,"Spiaggia a Marina di Stabia, Castellammare di Stabia (NA)",IT,Mediterranean Sea,100,,,20160514,Cleanup,14.47591,40.71713,14.47691,40.71713
Monitoraggio Strategia Marina  Ministero dell_mbiente,Vibo Marina,IT,Mediterranean Sea,99,,,20181105,Monitoring,16.13743,38.71876,16.13843,38.71876
Monitoraggio Strategia Marina  Ministero dell_mbiente,Vibo Marina,IT,Mediterranean Sea,99,,,20180330,Monitoring,16.13743,38.71876,16.13843,38.71876
Monitoraggio Strategia Marina  Ministero dell_mbiente,Vibo Marina,IT,Mediterranean Sea,99,,,20171005,Monitoring,16.13743,38.71876,16.13843,38.71876
Monitoraggio Strategia Marina  Ministero dell_mbiente,Vibo Marina,IT,Mediterranean Sea,99,,,20170202,Monitoring,16.13743,38.71876,16.13843,38.71876
Surfrider Foundation Europe,"1, Place du G__al de Gaulle, 56740 Locmariaquer, France",FR,North-east Atlantic Ocean,75,,,20150511,Cleanup,-2.94329,47.5697,-2.94229,47.5697
Monitoraggio Strategia Marina  Ministero dell_mbiente,Sant'Anna Arresi Porto Pino,IT,Mediterranean Sea,99,,,20171130,Monitoring,8.6229,38.94111,8.6239,38.94111
Monitoraggio Strategia Marina  Ministero dell_mbiente,Sant'Anna Arresi Porto Pino,IT,Mediterranean Sea,99,,,20180323,Monitoring,8.6229,38.94111,8.6239,38.94111
Monitoraggio Strategia Marina  Ministero dell_mbiente,Sant'Anna Arresi Porto Pino,IT,Mediterranean Sea,99,,,20181129,Monitoring,8.6229,38.94111,8.6239,38.94111
Monitoraggio Strategia Marina  Ministero dell_mbiente,Sant'Anna Arresi Porto Pino,IT,Mediterranean Sea,99,,,20170228,Monitoring,8.6229,38.94111,8.6239,38.94111
Mediterranean Microplastics Project (MMP),Uvala Stoja,HR,Mediterranean Sea,25,Urban,Other (mixed),20190907,Cleanup,13.81491932,44.86000034,13.81493029,44.85976737
Surfrider Foundation Europe,"54 Via Ronchi, 16155 Genova, Italie",IT,Mediterranean Sea,79,,,20150418,Cleanup,8.82438,44.4233,8.82538,44.4233
Surfrider Foundation Europe,"12 Quai Victor Augagneur, 69003 Lyon, France",,Unknown,1100,,,20190518,Cleanup,4.841194,45.760275,4.841194,45.76027501
Legambiente Onlus,"Spiaggia Saline, Centola (SA)",IT,Mediterranean Sea,100,,,20170429,Monitoring,15.28369,40.048,15.28469,40.048
Surfrider Foundation Europe,"Carrer Riu Vinalop?, 1A, 03779 D?nia, Alicante, Espa?a",,Mediterranean Sea,350,,,20190601,Cleanup,0.0182255,38.8505399,0.0182255,38.85053991
SOI,Maliy Ahun,RU,Black Sea,104,Rural,Pebbels,20201101,Cleanup,39.82257192,43.53088317,39.82374141,43.53048065
SOI,Maliy Ahun,RU,Black Sea,104,Rural,Pebbels,20210715,Cleanup,39.82257192,43.53088317,39.82374141,43.53048065
SOI,Maliy Ahun,RU,Black Sea,104,Rural,Pebbels,20210115,Cleanup,39.82257192,43.53088317,39.82374141,43.53048065
SOI,Maliy Ahun,RU,Black Sea,104,Rural,Pebbels,20200809,Cleanup,39.82257192,43.53088317,39.82374141,43.53048065
SOI,Maliy Ahun,RU,Black Sea,104,Rural,Pebbels,20201127,Cleanup,39.82257192,43.53088317,39.82374141,43.53048065
SOI,Maliy Ahun,RU,Black Sea,104,Rural,Pebbels,20210403,Cleanup,39.82257192,43.53088317,39.82374141,43.53048065
Mana J?ra,Mersrags,LV,Baltic Sea,130,Urban,Rocky,20210725,Cleanup,23.121473,57.366778,23.122539,57.365756
Surfers Against Sewage,"Swanwick, downstream universal marina ",UK,North-east Atlantic Ocean,360,,,20150428,Cleanup,-1.305427126,50.87288029,-1.305899834,50.86965895
Surfrider Foundation Europe,"College de MATAURA, 98754 TUBUAI, Polyn_ie fran_ise",Int,,183,,,20150513,Cleanup,-149.459,-23.3444,-149.458,-23.3444
Mediterranean Microplastics Project (MMP),Valsaline Bay,HR,Mediterranean Sea,23,Urban,Pebbels,20190923,Cleanup,13.83418026,44.85062078,13.83446549,44.85057745
Legambiente Onlus,"Spiaggia presso Piazza Conte, Mondragone (CS)",IT,Mediterranean Sea,100,,,20170429,Monitoring,13.87578,41.11384,13.87678,41.11384
Surfrider Foundation Europe,"Playa entre calles 34 y 35, Buenos A Santa Teresita, Argentine",Int,,203,,,20150320,Cleanup,-56.6883,-36.5383,-56.6873,-36.5383
Marnoba,"Berria, Cantabria",ES,North-east Atlantic Ocean,100,Rural,Sandy,20181213,Cleanup,-3.454273462,43.46273422,-3.453273462,43.46273422
Surfrider Foundation Europe,"Avenue G?n?ral Touzet du Vigier, 83120 Sainte-Maxime, France",FR,Mediterranean Sea,750,,,20190803,Cleanup,6.664968,43.3191377,6.664968,43.31913771
Surfrider Foundation Europe,"117 Avenue de la Jet?e, 83500 La Seyne-sur-Mer, France",FR,Mediterranean Sea,81,,,20150321,Cleanup,5.8977,43.078,5.8987,43.078
gBqsPxAZ,Resen strand,DK,North-east Atlantic Ocean,283,,,20200415,Cleanup,9.043100717,56.59521798,9.043884048,56.5977303
UK Marine Conservation Society,Cramond,UK,North-east Atlantic Ocean,62,,,20160917,Monitoring,-3.299310207,55.98064765,-3.298310207,55.98064765
Surfrider Foundation Europe,"37 Boulevard Charles Stoessel, 68200 Mulhouse, France",,Unknown,1800,,,20190519,Cleanup,7.3233316,47.7421305,7.3233316,47.74213051
Monitoraggio Strategia Marina  Ministero dell_mbiente,Imera,IT,Mediterranean Sea,99,,,20171011,Monitoring,13.95224,37.10206,13.95324,37.10206
Monitoraggio Strategia Marina  Ministero dell_mbiente,Imera,IT,Mediterranean Sea,99,,,20170427,Monitoring,13.95224,37.10206,13.95324,37.10206
Monitoraggio Strategia Marina  Ministero dell_mbiente,Imera,IT,Mediterranean Sea,99,,,20180405,Monitoring,13.95224,37.10206,13.95324,37.10206
Monitoraggio Strategia Marina  Ministero dell_mbiente,Imera,IT,Mediterranean Sea,99,,,20181204,Monitoring,13.95224,37.10206,13.95324,37.10206
gBqsPxAZ,renote,FR,North-east Atlantic Ocean,100,Urban,Sandy,20160506,Cleanup,-3.508973437,48.83527404,-3.50802234,48.8359206
Marnoba,"Los Muertos, Almer_",ES,Mediterranean Sea,100,Rural,Sandy,20160822,Cleanup,-1.898291707,36.95319366,-1.897291707,36.95319366
Legambiente Onlus,"Spiaggia di Licola mare, Pozzuoli (NA)",IT,Mediterranean Sea,100,,,20170430,Monitoring,14.03934,40.88258,14.04034,40.88258
Swiss Litter Report,vierwaldst_tersee_weggis_sch_erls_1,CH,,23,,,20170602,Cleanup,8.418568937,47.04453213,8.418664934,47.04472764
Swiss Litter Report,vierwaldst_tersee_weggis_sch_erls_1,CH,,23,,,20171019,Cleanup,8.418568937,47.04453213,8.418664934,47.04472764
Swiss Litter Report,vierwaldst_tersee_weggis_sch_erls_1,CH,,23,,,20171227,Cleanup,8.418568937,47.04453213,8.418664934,47.04472764
Swiss Litter Report,vierwaldst_tersee_weggis_sch_erls_1,CH,,23,,,20180127,Cleanup,8.418568937,47.04453213,8.418664934,47.04472764
Swiss Litter Report,vierwaldst_tersee_weggis_sch_erls_1,CH,,23,,,20170910,Cleanup,8.418568937,47.04453213,8.418664934,47.04472764
Swiss Litter Report,vierwaldst_tersee_weggis_sch_erls_1,CH,,23,,,20170403,Cleanup,8.418568937,47.04453213,8.418664934,47.04472764
Swiss Litter Report,vierwaldst_tersee_weggis_sch_erls_1,CH,,23,,,20180330,Cleanup,8.418568937,47.04453213,8.418664934,47.04472764
Swiss Litter Report,vierwaldst_tersee_weggis_sch_erls_1,CH,,23,,,20170819,Cleanup,8.418568937,47.04453213,8.418664934,47.04472764
Swiss Litter Report,vierwaldst_tersee_weggis_sch_erls_1,CH,,23,,,20170709,Cleanup,8.418568937,47.04453213,8.418664934,47.04472764
Swiss Litter Report,vierwaldst_tersee_weggis_sch_erls_1,CH,,23,,,20170502,Cleanup,8.418568937,47.04453213,8.418664934,47.04472764
Swiss Litter Report,vierwaldst_tersee_weggis_sch_erls_1,CH,,23,,,20171104,Cleanup,8.418568937,47.04453213,8.418664934,47.04472764
Surfrider Foundation Europe,"Camping Municipal des ondes, 18 bis Rue du Bord de Mer, 35114 Saint-Beno?t-des-Ondes, France",FR,North-east Atlantic Ocean,750,,,20191003,Cleanup,-1.8495688,48.6190798,-1.8495688,48.61907981
Sum Yazilim Community,B__ada Beach,TR,Black Sea,563,Urban,Rocky,20190523,Cleanup,27.68347147,40.49996415,27.68921196,40.50252582
Surfrider Foundation Europe,", 56370 Sarzeau, France",FR,North-east Atlantic Ocean,75,,,20150530,Cleanup,-2.76846,47.5277,-2.76746,47.5277
Black Sea NGO Network || MELTEMI,Akra,BG,Black Sea,211,Urban,Other (mixed),20200919,Cleanup,27.628119,42.457661,27.629186,42.455936
Surfrider Foundation Europe,"31-39 Promenade Des Alizes, Saint-Pi Terre Sainte, France",FR,,180,,,20150530,Cleanup,55.4848,-21.351,55.4858,-21.351
Surfrider Foundation Europe,"124 Via Giuseppe Mazzini, 16031 Bogliasco, Italie",IT,Mediterranean Sea,79,,,20150327,Cleanup,9.07025,44.3776,9.07125,44.3776
Beach Cleaning Team,Igoumenitsa,GR,Mediterranean Sea,78,Urban,Other (mixed),20210703,Cleanup,20.26223034,39.50579772,20.262402,39.50511272
Marnoba,"Los Enebrales, Huelva",ES,North-east Atlantic Ocean,100,Near river mouth,Sandy,20171001,Cleanup,-6.988333702,37.19055557,-6.987333702,37.19055557
Legambiente Onlus,"Spiaggia di Tor Caldara, Anzio (RM)",IT,Mediterranean Sea,100,,,20150509,Monitoring,12.58944,41.48777,12.59044,41.48777
MELTEMI Exhibition Centre Chios,mavra volia,EL,Mediterranean Sea,387,Rural,Pebbels,20200604,Cleanup,25.91364267,38.21903167,25.91033119,38.22135094
Monitoraggio Strategia Marina  Ministero dell_mbiente,Foce del Chienti,IT,Mediterranean Sea,99,,,20180419,Monitoring,13.74143,43.29689,13.74243,43.29689
Monitoraggio Strategia Marina  Ministero dell_mbiente,Foce del Chienti,IT,Mediterranean Sea,99,,,20181122,Monitoring,13.74143,43.29689,13.74243,43.29689
Monitoraggio Strategia Marina  Ministero dell_mbiente,Foce del Chienti,IT,Mediterranean Sea,99,,,20171102,Monitoring,13.74143,43.29689,13.74243,43.29689
Monitoraggio Strategia Marina  Ministero dell_mbiente,Foce del Chienti,IT,Mediterranean Sea,99,,,20170410,Monitoring,13.74143,43.29689,13.74243,43.29689
Surfrider Foundation Europe,"73 Quai de Valmy, 75010 Paris, France",,Unknown,350,,,20190525,Cleanup,2.3642587,48.8721355,2.3642587,48.87213551
Mare Nostrum,Eforie,RO,Black Sea,105,Urban,Sandy,20200520,Monitoring,28.64498,44.0462,28.64536,44.0453
Mare Nostrum,Eforie,RO,Black Sea,105,Urban,Sandy,20210519,Monitoring,28.64498,44.0462,28.64536,44.0453
Mare Nostrum,Eforie,RO,Black Sea,105,Urban,Sandy,20180417,Monitoring,28.64498,44.0462,28.64536,44.0453
Mare Nostrum,Eforie,RO,Black Sea,105,Urban,Sandy,20161011,Monitoring,28.64498,44.0462,28.64536,44.0453
Mare Nostrum,Eforie,RO,Black Sea,105,Urban,Sandy,20170411,Cleanup,28.64498,44.0462,28.64536,44.0453
Mare Nostrum,Eforie,RO,Black Sea,105,Urban,Sandy,20180927,Monitoring,28.64498,44.0462,28.64536,44.0453
Mare Nostrum,Eforie,RO,Black Sea,105,Urban,Sandy,20171017,Cleanup,28.64498,44.0462,28.64536,44.0453
Mare Nostrum,Eforie,RO,Black Sea,105,Urban,Sandy,20160411,Monitoring,28.64498,44.0462,28.64536,44.0453
Mare Nostrum,Eforie,RO,Black Sea,105,Urban,Sandy,20201106,Monitoring,28.64498,44.0462,28.64536,44.0453
Mare Nostrum,Eforie,RO,Black Sea,105,Urban,Sandy,20150413,Monitoring,28.64498,44.0462,28.64536,44.0453
Swiss Litter Report,Z_ichsee-Feldeggstr-B_ningerSand,CH,,101,,,20170823,Cleanup,8.547368237,47.35939223,8.547258755,47.35849086
Swiss Litter Report,Z_ichsee-Feldeggstr-B_ningerSand,CH,,101,,,20170419,Cleanup,8.547368237,47.35939223,8.547258755,47.35849086
Swiss Litter Report,Z_ichsee-Feldeggstr-B_ningerSand,CH,,101,,,20180224,Cleanup,8.547368237,47.35939223,8.547258755,47.35849086
Swiss Litter Report,Z_ichsee-Feldeggstr-B_ningerSand,CH,,101,,,20171025,Cleanup,8.547368237,47.35939223,8.547258755,47.35849086
Swiss Litter Report,Z_ichsee-Feldeggstr-B_ningerSand,CH,,101,,,20171129,Cleanup,8.547368237,47.35939223,8.547258755,47.35849086
Swiss Litter Report,Z_ichsee-Feldeggstr-B_ningerSand,CH,,101,,,20170927,Cleanup,8.547368237,47.35939223,8.547258755,47.35849086
Swiss Litter Report,Z_ichsee-Feldeggstr-B_ningerSand,CH,,101,,,20170720,Cleanup,8.547368237,47.35939223,8.547258755,47.35849086
Swiss Litter Report,Z_ichsee-Feldeggstr-B_ningerSand,CH,,101,,,20180123,Cleanup,8.547368237,47.35939223,8.547258755,47.35849086
Swiss Litter Report,Z_ichsee-Feldeggstr-B_ningerSand,CH,,101,,,20170620,Cleanup,8.547368237,47.35939223,8.547258755,47.35849086
Swiss Litter Report,Z_ichsee-Feldeggstr-B_ningerSand,CH,,101,,,20180326,Cleanup,8.547368237,47.35939223,8.547258755,47.35849086
Legambiente Onlus,Piscinas- Arbus (SU),IT,Mediterranean Sea,100,,,20180429,Monitoring,7.57E-05,0.000355011,7.58E-05,0.000355011
Surfrider Foundation Europe,"Unnamed Road, 20228 Pino, France",,Mediterranean Sea,150,,,20190710,Cleanup,9.351054,42.909988,9.351054,42.90998801
Legambiente Onlus,"Spiaggia Giannella, Orbetello (GR)",IT,Mediterranean Sea,100,,,20160513,Monitoring,11.18234,42.45951,11.18334,42.45951
Legambiente Onlus,"Spiaggia di Civitanova Marche, Macerata (MT)",IT,Mediterranean Sea,100,,,20170422,Monitoring,13.74055,43.29805,13.74155,43.29805
Surfrider Foundation Europe,"Calrrer del la Mar, 32, 46419 Platja del Rei, Valencia, Espagne",,Mediterranean Sea,750,,,20191207,Cleanup,-0.25695,39.2451,-0.25695,39.24510001
Mana J?ra,Engure,LV,Baltic Sea,113,Urban,Sandy,20210727,Cleanup,23.232561,57.160894,23.232156,57.159906
Legambiente Onlus,"Spiaggia della Feniglia, Orbetello (GR)",IT,Mediterranean Sea,100,,,20150505,Monitoring,11.26894,42.41937,11.26994,42.41937
Legambiente Onlus,sottomonte Ardizio Pesaro (PU),IT,Mediterranean Sea,100,,,20180429,Monitoring,0.000116258,0.000394337,0.000116267,0.000394337
Surfrider Foundation Europe,"185 Avenue de la R?publique, 66650 Banyuls-sur-Mer, France",FR,Mediterranean Sea,82,,,20150326,Cleanup,3.13003,42.4816,3.13103,42.4816
EMBLAS,So?hi,RU,Black Sea,104,Urban,Pebbels,20171010,Monitoring,39.74163,43.565333,39.740393,43.565584
Surfrider Foundation Europe,"Calle Mulhac?n, 28, 30310 Cartagena, Murcia, Espa?a",,Mediterranean Sea,750,,,20191130,Cleanup,-1.0064722,37.6229409,-1.0064722,37.62294091
HCMR@School,???? ??????????,GR,Mediterranean Sea,103,,,20151007,Cleanup,25.74504088,35.01001733,25.7461357,35.01001733
Plastic Change,Svanem_len Strand,DK,North-east Atlantic Ocean,108,,,20190321,Cleanup,12.58348968,55.71973462,12.58335494,55.72070228
Swiss Litter Report,t_s_kollbrunn_b_gid,CH,,104,Rural,Other (mixed),20170830,Cleanup,8.779680032,47.45456979,8.780936622,47.45497142
